Frame Number,Object ID,Object Class,Zone,Total Left ROI,Total Right ROI,Traffic Status
424,62,Car,Right Lane,2,2,Light
424,63,Car,Right Lane,2,2,Light
425,57,Car,Left Lane,2,2,Light
425,61,Car,Left Lane,2,2,Light
425,62,Car,Right Lane,2,2,Light
425,63,Car,Right Lane,2,2,Light
426,57,Car,Left Lane,2,2,Light
426,61,Car,Left Lane,2,2,Light
426,62,Car,Right Lane,2,2,Light
426,63,Car,Right Lane,2,2,Light
427,57,Car,Left Lane,2,2,Light
427,61,Car,Left Lane,2,2,Light
427,62,Car,Right Lane,2,2,Light
427,63,Car,Right Lane,2,2,Light
434,57,Car,Left Lane,2,2,Light
434,61,Car,Left Lane,2,2,Light
434,62,Car,Right Lane,2,2,Light
434,63,Car,Right Lane,2,2,Light
435,57,Car,Left Lane,2,3,Light
435,61,Car,Left Lane,2,3,Light
435,62,Car,Right Lane,2,3,Light
435,63,Car,Right Lane,2,3,Light
435,69,Car,Right Lane,2,3,Light
436,57,Car,Left Lane,2,3,Light
436,61,Car,Left Lane,2,3,Light
436,62,Car,Right Lane,2,3,Light
436,63,Car,Right Lane,2,3,Light
436,69,Car,Right Lane,2,3,Light
437,57,Car,Left Lane,2,3,Light
437,61,Car,Left Lane,2,3,Light
437,62,Car,Right Lane,2,3,Light
437,63,Car,Right Lane,2,3,Light
437,69,Truck,Right Lane,2,3,Light
438,57,Car,Left Lane,2,4,Moderate
438,61,Car,Left Lane,2,4,Moderate
438,62,Car,Right Lane,2,4,Moderate
438,63,Car,Right Lane,2,4,Moderate
438,69,Car,Right Lane,2,4,Moderate
438,70,Truck,Right Lane,2,4,Moderate
439,57,Car,Left Lane,2,3,Light
439,61,Car,Left Lane,2,3,Light
439,62,Car,Right Lane,2,3,Light
439,63,Car,Right Lane,2,3,Light
439,69,Car,Right Lane,2,3,Light
440,57,Car,Left Lane,2,3,Light
440,61,Car,Left Lane,2,3,Light
440,62,Car,Right Lane,2,3,Light
440,63,Car,Right Lane,2,3,Light
440,69,Car,Right Lane,2,3,Light
441,57,Car,Left Lane,2,4,Moderate
441,61,Car,Left Lane,2,4,Moderate
441,62,Car,Right Lane,2,4,Moderate
441,63,Car,Right Lane,2,4,Moderate
441,69,Car,Right Lane,2,4,Moderate
441,71,Truck,Right Lane,2,4,Moderate
442,57,Car,Left Lane,2,4,Moderate
442,61,Car,Left Lane,2,4,Moderate
442,62,Car,Right Lane,2,4,Moderate
442,63,Car,Right Lane,2,4,Moderate
442,69,Car,Right Lane,2,4,Moderate
442,71,Truck,Right Lane,2,4,Moderate
443,57,Car,Left Lane,2,3,Light
443,61,Car,Left Lane,2,3,Light
443,62,Car,Right Lane,2,3,Light
443,63,Car,Right Lane,2,3,Light
443,69,Car,Right Lane,2,3,Light
444,57,Car,Left Lane,2,3,Light
444,61,Car,Left Lane,2,3,Light
444,62,Car,Right Lane,2,3,Light
444,63,Truck,Right Lane,2,3,Light
444,69,Car,Right Lane,2,3,Light
445,57,Car,Left Lane,2,4,Moderate
445,61,Car,Left Lane,2,4,Moderate
445,62,Car,Right Lane,2,4,Moderate
445,63,Truck,Right Lane,2,4,Moderate
445,69,Car,Right Lane,2,4,Moderate
445,72,Car,Right Lane,2,4,Moderate
446,61,Car,Left Lane,1,4,Light
446,62,Car,Right Lane,1,4,Light
446,63,Truck,Right Lane,1,4,Light
446,69,Car,Right Lane,1,4,Light
446,72,Car,Right Lane,1,4,Light
447,61,Car,Left Lane,1,4,Light
447,62,Car,Right Lane,1,4,Light
447,63,Truck,Right Lane,1,4,Light
447,69,Car,Right Lane,1,4,Light
447,72,Car,Right Lane,1,4,Light
448,61,Car,Left Lane,1,4,Light
448,62,Car,Right Lane,1,4,Light
448,63,Truck,Right Lane,1,4,Light
448,69,Car,Right Lane,1,4,Light
448,72,Car,Right Lane,1,4,Light
449,61,Car,Left Lane,1,4,Light
449,62,Car,Right Lane,1,4,Light
449,63,Truck,Right Lane,1,4,Light
449,69,Car,Right Lane,1,4,Light
449,72,Car,Right Lane,1,4,Light
450,61,Car,Left Lane,1,5,Moderate
450,62,Car,Right Lane,1,5,Moderate
450,63,Truck,Right Lane,1,5,Moderate
450,69,Truck,Right Lane,1,5,Moderate
450,72,Car,Right Lane,1,5,Moderate
450,73,Car,Right Lane,1,5,Moderate
451,61,Car,Left Lane,1,5,Moderate
451,62,Car,Right Lane,1,5,Moderate
451,63,Truck,Right Lane,1,5,Moderate
451,69,Truck,Right Lane,1,5,Moderate
451,72,Car,Right Lane,1,5,Moderate
451,73,Car,Right Lane,1,5,Moderate
452,61,Car,Left Lane,1,5,Moderate
452,62,Car,Right Lane,1,5,Moderate
452,63,Truck,Right Lane,1,5,Moderate
452,69,Truck,Right Lane,1,5,Moderate
452,72,Car,Right Lane,1,5,Moderate
452,73,Car,Right Lane,1,5,Moderate
453,61,Car,Left Lane,1,5,Moderate
453,62,Car,Right Lane,1,5,Moderate
453,63,Car,Right Lane,1,5,Moderate
453,69,Car,Right Lane,1,5,Moderate
453,72,Car,Right Lane,1,5,Moderate
453,73,Car,Right Lane,1,5,Moderate
454,61,Car,Left Lane,1,5,Moderate
454,62,Car,Right Lane,1,5,Moderate
454,63,Car,Right Lane,1,5,Moderate
454,69,Car,Right Lane,1,5,Moderate
454,72,Car,Right Lane,1,5,Moderate
454,73,Car,Right Lane,1,5,Moderate
455,61,Car,Left Lane,1,5,Moderate
455,62,Car,Right Lane,1,5,Moderate
455,63,Car,Right Lane,1,5,Moderate
455,69,Car,Right Lane,1,5,Moderate
455,72,Car,Right Lane,1,5,Moderate
455,73,Car,Right Lane,1,5,Moderate
456,61,Car,Left Lane,1,5,Moderate
456,62,Car,Right Lane,1,5,Moderate
456,63,Car,Right Lane,1,5,Moderate
456,69,Car,Right Lane,1,5,Moderate
456,72,Car,Right Lane,1,5,Moderate
456,73,Car,Right Lane,1,5,Moderate
457,61,Car,Left Lane,1,5,Moderate
457,62,Car,Right Lane,1,5,Moderate
457,63,Car,Right Lane,1,5,Moderate
457,69,Car,Right Lane,1,5,Moderate
457,72,Car,Right Lane,1,5,Moderate
457,73,Car,Right Lane,1,5,Moderate
458,61,Car,Left Lane,1,5,Moderate
458,62,Car,Right Lane,1,5,Moderate
458,63,Car,Right Lane,1,5,Moderate
458,69,Car,Right Lane,1,5,Moderate
458,72,Car,Right Lane,1,5,Moderate
458,73,Car,Right Lane,1,5,Moderate
459,61,Car,Left Lane,2,4,Moderate
459,62,Car,Left Lane,2,4,Moderate
459,63,Car,Right Lane,2,4,Moderate
459,69,Car,Right Lane,2,4,Moderate
459,72,Car,Right Lane,2,4,Moderate
459,73,Car,Right Lane,2,4,Moderate
460,61,Car,Left Lane,2,4,Moderate
460,62,Car,Left Lane,2,4,Moderate
460,63,Car,Right Lane,2,4,Moderate
460,69,Car,Right Lane,2,4,Moderate
460,72,Car,Right Lane,2,4,Moderate
460,73,Car,Right Lane,2,4,Moderate
461,61,Car,Left Lane,2,4,Moderate
461,62,Car,Left Lane,2,4,Moderate
461,63,Car,Right Lane,2,4,Moderate
461,69,Car,Right Lane,2,4,Moderate
461,72,Car,Right Lane,2,4,Moderate
461,73,Car,Right Lane,2,4,Moderate
462,62,Car,Left Lane,1,4,Light
462,63,Car,Right Lane,1,4,Light
462,69,Car,Right Lane,1,4,Light
462,72,Car,Right Lane,1,4,Light
462,73,Car,Right Lane,1,4,Light
463,62,Car,Left Lane,1,4,Light
463,63,Car,Right Lane,1,4,Light
463,69,Car,Right Lane,1,4,Light
463,72,Car,Right Lane,1,4,Light
463,73,Car,Right Lane,1,4,Light
464,62,Car,Left Lane,1,4,Light
464,63,Car,Right Lane,1,4,Light
464,69,Car,Right Lane,1,4,Light
464,72,Car,Right Lane,1,4,Light
464,73,Car,Right Lane,1,4,Light
465,62,Car,Left Lane,1,4,Light
465,63,Car,Right Lane,1,4,Light
465,69,Car,Right Lane,1,4,Light
465,72,Car,Right Lane,1,4,Light
465,73,Car,Right Lane,1,4,Light
466,62,Car,Left Lane,1,4,Light
466,63,Car,Right Lane,1,4,Light
466,69,Car,Right Lane,1,4,Light
466,72,Car,Right Lane,1,4,Light
466,73,Car,Right Lane,1,4,Light
467,62,Car,Left Lane,1,4,Light
467,63,Car,Right Lane,1,4,Light
467,69,Car,Right Lane,1,4,Light
467,72,Car,Right Lane,1,4,Light
467,73,Car,Right Lane,1,4,Light
468,62,Car,Left Lane,1,4,Light
468,63,Car,Right Lane,1,4,Light
468,69,Car,Right Lane,1,4,Light
468,72,Car,Right Lane,1,4,Light
468,73,Car,Right Lane,1,4,Light
469,62,Car,Left Lane,1,4,Light
469,63,Car,Right Lane,1,4,Light
469,69,Car,Right Lane,1,4,Light
469,72,Car,Right Lane,1,4,Light
469,73,Car,Right Lane,1,4,Light
470,62,Car,Left Lane,1,4,Light
470,63,Car,Right Lane,1,4,Light
470,69,Car,Right Lane,1,4,Light
470,72,Car,Right Lane,1,4,Light
470,73,Car,Right Lane,1,4,Light
471,62,Car,Left Lane,1,4,Light
471,63,Car,Right Lane,1,4,Light
471,69,Car,Right Lane,1,4,Light
471,72,Car,Right Lane,1,4,Light
471,73,Car,Right Lane,1,4,Light
472,62,Car,Left Lane,1,4,Light
472,63,Car,Right Lane,1,4,Light
472,69,Car,Right Lane,1,4,Light
472,72,Car,Right Lane,1,4,Light
472,73,Car,Right Lane,1,4,Light
473,62,Car,Left Lane,1,4,Light
473,63,Car,Right Lane,1,4,Light
473,69,Car,Right Lane,1,4,Light
473,72,Car,Right Lane,1,4,Light
473,73,Car,Right Lane,1,4,Light
474,62,Car,Left Lane,1,4,Light
474,63,Car,Right Lane,1,4,Light
474,69,Car,Right Lane,1,4,Light
474,72,Car,Right Lane,1,4,Light
474,73,Car,Right Lane,1,4,Light
475,62,Car,Left Lane,1,4,Light
475,63,Car,Right Lane,1,4,Light
475,69,Car,Right Lane,1,4,Light
475,72,Car,Right Lane,1,4,Light
475,73,Car,Right Lane,1,4,Light
476,62,Car,Left Lane,1,4,Light
476,63,Car,Right Lane,1,4,Light
476,69,Car,Right Lane,1,4,Light
476,72,Car,Right Lane,1,4,Light
476,73,Car,Right Lane,1,4,Light
477,62,Car,Left Lane,1,4,Light
477,63,Car,Right Lane,1,4,Light
477,69,Car,Right Lane,1,4,Light
477,72,Car,Right Lane,1,4,Light
477,73,Car,Right Lane,1,4,Light
478,62,Car,Left Lane,1,4,Light
478,63,Car,Right Lane,1,4,Light
478,69,Car,Right Lane,1,4,Light
478,72,Car,Right Lane,1,4,Light
478,73,Car,Right Lane,1,4,Light
479,62,Car,Left Lane,1,4,Light
479,63,Car,Right Lane,1,4,Light
479,69,Car,Right Lane,1,4,Light
479,72,Car,Right Lane,1,4,Light
479,73,Car,Right Lane,1,4,Light
480,62,Car,Left Lane,1,4,Light
480,63,Car,Right Lane,1,4,Light
480,69,Car,Right Lane,1,4,Light
480,72,Car,Right Lane,1,4,Light
480,73,Car,Right Lane,1,4,Light
481,62,Car,Left Lane,1,4,Light
481,63,Car,Right Lane,1,4,Light
481,69,Car,Right Lane,1,4,Light
481,72,Car,Right Lane,1,4,Light
481,73,Car,Right Lane,1,4,Light
482,62,Car,Left Lane,1,4,Light
482,63,Car,Right Lane,1,4,Light
482,69,Car,Right Lane,1,4,Light
482,72,Car,Right Lane,1,4,Light
482,73,Car,Right Lane,1,4,Light
483,62,Car,Left Lane,1,4,Light
483,63,Car,Right Lane,1,4,Light
483,69,Car,Right Lane,1,4,Light
483,72,Car,Right Lane,1,4,Light
483,73,Car,Right Lane,1,4,Light
484,62,Car,Left Lane,1,4,Light
484,63,Car,Right Lane,1,4,Light
484,69,Car,Right Lane,1,4,Light
484,72,Car,Right Lane,1,4,Light
484,73,Car,Right Lane,1,4,Light
485,62,Car,Left Lane,1,4,Light
485,63,Car,Right Lane,1,4,Light
485,69,Car,Right Lane,1,4,Light
485,72,Car,Right Lane,1,4,Light
485,73,Car,Right Lane,1,4,Light
486,62,Car,Left Lane,1,4,Light
486,63,Car,Right Lane,1,4,Light
486,69,Car,Right Lane,1,4,Light
486,72,Car,Right Lane,1,4,Light
486,73,Car,Right Lane,1,4,Light
487,62,Car,Left Lane,1,4,Light
487,63,Car,Right Lane,1,4,Light
487,69,Car,Right Lane,1,4,Light
487,72,Car,Right Lane,1,4,Light
487,73,Car,Right Lane,1,4,Light
488,62,Car,Left Lane,1,4,Light
488,63,Car,Right Lane,1,4,Light
488,69,Car,Right Lane,1,4,Light
488,72,Car,Right Lane,1,4,Light
488,73,Car,Right Lane,1,4,Light
489,62,Car,Left Lane,1,4,Light
489,63,Car,Right Lane,1,4,Light
489,69,Car,Right Lane,1,4,Light
489,72,Car,Right Lane,1,4,Light
489,73,Car,Right Lane,1,4,Light
490,62,Car,Left Lane,1,4,Light
490,63,Car,Right Lane,1,4,Light
490,69,Car,Right Lane,1,4,Light
490,72,Car,Right Lane,1,4,Light
490,73,Car,Right Lane,1,4,Light
491,62,Car,Left Lane,1,4,Light
491,63,Car,Right Lane,1,4,Light
491,69,Car,Right Lane,1,4,Light
491,72,Car,Right Lane,1,4,Light
491,73,Car,Right Lane,1,4,Light
492,62,Car,Left Lane,1,4,Light
492,63,Car,Right Lane,1,4,Light
492,69,Car,Right Lane,1,4,Light
492,72,Car,Right Lane,1,4,Light
492,73,Car,Right Lane,1,4,Light
493,62,Car,Left Lane,1,4,Light
493,63,Car,Right Lane,1,4,Light
493,69,Car,Right Lane,1,4,Light
493,72,Car,Right Lane,1,4,Light
493,73,Car,Right Lane,1,4,Light
494,62,Car,Left Lane,1,4,Light
494,63,Car,Right Lane,1,4,Light
494,69,Car,Right Lane,1,4,Light
494,72,Car,Right Lane,1,4,Light
494,73,Car,Right Lane,1,4,Light
495,62,Car,Left Lane,1,4,Light
495,63,Car,Right Lane,1,4,Light
495,69,Car,Right Lane,1,4,Light
495,72,Car,Right Lane,1,4,Light
495,73,Car,Right Lane,1,4,Light
496,62,Car,Left Lane,1,4,Light
496,63,Car,Right Lane,1,4,Light
496,69,Car,Right Lane,1,4,Light
496,72,Car,Right Lane,1,4,Light
496,73,Car,Right Lane,1,4,Light
497,62,Car,Left Lane,1,3,Light
497,63,Car,Right Lane,1,3,Light
497,72,Car,Right Lane,1,3,Light
497,73,Car,Right Lane,1,3,Light
498,62,Car,Left Lane,1,3,Light
498,63,Car,Right Lane,1,3,Light
498,72,Car,Right Lane,1,3,Light
498,73,Car,Right Lane,1,3,Light
499,62,Car,Left Lane,1,3,Light
499,63,Car,Right Lane,1,3,Light
499,72,Car,Right Lane,1,3,Light
499,73,Car,Right Lane,1,3,Light
500,62,Car,Left Lane,1,3,Light
500,63,Car,Right Lane,1,3,Light
500,72,Car,Right Lane,1,3,Light
500,73,Car,Right Lane,1,3,Light
501,62,Car,Left Lane,1,3,Light
501,63,Car,Right Lane,1,3,Light
501,72,Car,Right Lane,1,3,Light
501,73,Car,Right Lane,1,3,Light
502,62,Car,Left Lane,2,2,Light
502,63,Car,Right Lane,2,2,Light
502,72,Car,Right Lane,2,2,Light
502,73,Car,Left Lane,2,2,Light
503,62,Car,Left Lane,2,2,Light
503,63,Car,Right Lane,2,2,Light
503,72,Car,Right Lane,2,2,Light
503,73,Car,Left Lane,2,2,Light
504,62,Car,Left Lane,2,2,Light
504,63,Car,Right Lane,2,2,Light
504,72,Car,Right Lane,2,2,Light
504,73,Car,Left Lane,2,2,Light
505,62,Car,Left Lane,2,2,Light
505,63,Car,Right Lane,2,2,Light
505,72,Car,Right Lane,2,2,Light
505,73,Car,Left Lane,2,2,Light
506,62,Car,Left Lane,2,2,Light
506,63,Car,Right Lane,2,2,Light
506,72,Car,Right Lane,2,2,Light
506,73,Car,Left Lane,2,2,Light
507,62,Car,Left Lane,2,2,Light
507,63,Car,Right Lane,2,2,Light
507,72,Car,Right Lane,2,2,Light
507,73,Car,Left Lane,2,2,Light
508,62,Car,Left Lane,2,2,Light
508,63,Car,Right Lane,2,2,Light
508,72,Car,Right Lane,2,2,Light
508,73,Car,Left Lane,2,2,Light
509,62,Car,Left Lane,2,2,Light
509,63,Car,Right Lane,2,2,Light
509,72,Car,Right Lane,2,2,Light
509,73,Car,Left Lane,2,2,Light
510,62,Car,Left Lane,2,2,Light
510,63,Car,Right Lane,2,2,Light
510,72,Car,Right Lane,2,2,Light
510,73,Car,Left Lane,2,2,Light
511,62,Car,Left Lane,2,2,Light
511,63,Car,Right Lane,2,2,Light
511,72,Car,Right Lane,2,2,Light
511,73,Car,Left Lane,2,2,Light
512,62,Car,Left Lane,2,2,Light
512,63,Car,Right Lane,2,2,Light
512,72,Car,Right Lane,2,2,Light
512,73,Car,Left Lane,2,2,Light
513,62,Car,Left Lane,2,2,Light
513,63,Car,Right Lane,2,2,Light
513,72,Car,Right Lane,2,2,Light
513,73,Car,Left Lane,2,2,Light
514,62,Car,Left Lane,2,2,Light
514,63,Car,Right Lane,2,2,Light
514,72,Car,Right Lane,2,2,Light
514,73,Car,Left Lane,2,2,Light
515,62,Car,Left Lane,2,2,Light
515,63,Car,Right Lane,2,2,Light
515,72,Car,Right Lane,2,2,Light
515,73,Car,Left Lane,2,2,Light
516,62,Car,Left Lane,3,1,Light
516,63,Car,Right Lane,3,1,Light
516,72,Car,Left Lane,3,1,Light
516,73,Car,Left Lane,3,1,Light
517,63,Car,Right Lane,2,1,Light
517,72,Car,Left Lane,2,1,Light
517,73,Car,Left Lane,2,1,Light
518,63,Car,Right Lane,2,2,Light
518,72,Car,Left Lane,2,2,Light
518,73,Car,Left Lane,2,2,Light
518,74,Car,Right Lane,2,2,Light
519,63,Car,Right Lane,2,1,Light
519,72,Car,Left Lane,2,1,Light
519,73,Car,Left Lane,2,1,Light
520,63,Car,Right Lane,2,2,Light
520,72,Car,Left Lane,2,2,Light
520,73,Car,Left Lane,2,2,Light
520,75,Car,Right Lane,2,2,Light
521,63,Car,Right Lane,2,2,Light
521,72,Car,Left Lane,2,2,Light
521,73,Car,Left Lane,2,2,Light
521,75,Car,Right Lane,2,2,Light
522,63,Car,Right Lane,2,2,Light
522,72,Car,Left Lane,2,2,Light
522,73,Car,Left Lane,2,2,Light
522,75,Car,Right Lane,2,2,Light
523,63,Car,Right Lane,2,2,Light
523,72,Car,Left Lane,2,2,Light
523,73,Car,Left Lane,2,2,Light
523,75,Car,Right Lane,2,2,Light
524,63,Car,Right Lane,2,2,Light
524,72,Car,Left Lane,2,2,Light
524,73,Car,Left Lane,2,2,Light
524,75,Car,Right Lane,2,2,Light
525,63,Car,Right Lane,2,3,Light
525,72,Car,Left Lane,2,3,Light
525,73,Car,Left Lane,2,3,Light
525,75,Car,Right Lane,2,3,Light
525,76,Car,Right Lane,2,3,Light
526,63,Car,Right Lane,2,2,Light
526,72,Car,Left Lane,2,2,Light
526,73,Car,Left Lane,2,2,Light
526,75,Car,Right Lane,2,2,Light
527,63,Car,Right Lane,2,2,Light
527,72,Car,Left Lane,2,2,Light
527,73,Car,Left Lane,2,2,Light
527,75,Car,Right Lane,2,2,Light
528,63,Car,Right Lane,2,3,Light
528,72,Car,Left Lane,2,3,Light
528,73,Car,Left Lane,2,3,Light
528,75,Car,Right Lane,2,3,Light
528,77,Car,Right Lane,2,3,Light
529,63,Car,Right Lane,2,3,Light
529,72,Car,Left Lane,2,3,Light
529,73,Car,Left Lane,2,3,Light
529,75,Car,Right Lane,2,3,Light
529,77,Car,Right Lane,2,3,Light
530,63,Car,Right Lane,2,3,Light
530,72,Car,Left Lane,2,3,Light
530,73,Car,Left Lane,2,3,Light
530,75,Car,Right Lane,2,3,Light
530,77,Car,Right Lane,2,3,Light
531,63,Car,Right Lane,2,5,Moderate
531,72,Car,Left Lane,2,5,Moderate
531,73,Car,Left Lane,2,5,Moderate
531,75,Car,Right Lane,2,5,Moderate
531,77,Car,Right Lane,2,5,Moderate
531,78,Car,Right Lane,2,5,Moderate
531,79,Car,Right Lane,2,5,Moderate
532,63,Car,Right Lane,2,5,Moderate
532,72,Car,Left Lane,2,5,Moderate
532,73,Car,Left Lane,2,5,Moderate
532,75,Car,Right Lane,2,5,Moderate
532,77,Car,Right Lane,2,5,Moderate
532,78,Car,Right Lane,2,5,Moderate
532,79,Car,Right Lane,2,5,Moderate
533,63,Car,Right Lane,2,4,Moderate
533,72,Car,Left Lane,2,4,Moderate
533,73,Car,Left Lane,2,4,Moderate
533,75,Car,Right Lane,2,4,Moderate
533,77,Car,Right Lane,2,4,Moderate
533,78,Car,Right Lane,2,4,Moderate
534,63,Car,Left Lane,3,4,Moderate
534,72,Car,Left Lane,3,4,Moderate
534,73,Car,Left Lane,3,4,Moderate
534,75,Car,Right Lane,3,4,Moderate
534,77,Car,Right Lane,3,4,Moderate
534,78,Car,Right Lane,3,4,Moderate
534,80,Car,Right Lane,3,4,Moderate
535,63,Car,Left Lane,3,3,Moderate
535,72,Car,Left Lane,3,3,Moderate
535,73,Car,Left Lane,3,3,Moderate
535,75,Car,Right Lane,3,3,Moderate
535,77,Car,Right Lane,3,3,Moderate
535,78,Car,Right Lane,3,3,Moderate
536,63,Car,Left Lane,3,3,Moderate
536,72,Car,Left Lane,3,3,Moderate
536,73,Car,Left Lane,3,3,Moderate
536,75,Car,Right Lane,3,3,Moderate
536,77,Car,Right Lane,3,3,Moderate
536,78,Car,Right Lane,3,3,Moderate
537,63,Car,Left Lane,3,4,Moderate
537,72,Car,Left Lane,3,4,Moderate
537,73,Car,Left Lane,3,4,Moderate
537,75,Car,Right Lane,3,4,Moderate
537,77,Car,Right Lane,3,4,Moderate
537,78,Car,Right Lane,3,4,Moderate
537,81,Car,Right Lane,3,4,Moderate
538,63,Car,Left Lane,3,4,Moderate
538,72,Car,Left Lane,3,4,Moderate
538,73,Car,Left Lane,3,4,Moderate
538,75,Car,Right Lane,3,4,Moderate
538,77,Car,Right Lane,3,4,Moderate
538,78,Car,Right Lane,3,4,Moderate
538,81,Car,Right Lane,3,4,Moderate
539,63,Car,Right Lane,2,4,Moderate
539,72,Car,Left Lane,2,4,Moderate
539,73,Car,Left Lane,2,4,Moderate
539,75,Car,Right Lane,2,4,Moderate
539,77,Car,Right Lane,2,4,Moderate
539,78,Car,Right Lane,2,4,Moderate
540,63,Car,Right Lane,2,4,Moderate
540,72,Car,Left Lane,2,4,Moderate
540,73,Car,Left Lane,2,4,Moderate
540,75,Car,Right Lane,2,4,Moderate
540,77,Car,Right Lane,2,4,Moderate
540,78,Car,Right Lane,2,4,Moderate
541,63,Car,Right Lane,2,4,Moderate
541,72,Car,Left Lane,2,4,Moderate
541,73,Car,Left Lane,2,4,Moderate
541,75,Car,Right Lane,2,4,Moderate
541,77,Car,Right Lane,2,4,Moderate
541,78,Car,Right Lane,2,4,Moderate
542,63,Car,Right Lane,2,4,Moderate
542,72,Car,Left Lane,2,4,Moderate
542,73,Car,Left Lane,2,4,Moderate
542,75,Car,Right Lane,2,4,Moderate
542,77,Car,Right Lane,2,4,Moderate
542,78,Car,Right Lane,2,4,Moderate
543,63,Car,Right Lane,2,4,Moderate
543,72,Car,Left Lane,2,4,Moderate
543,73,Car,Left Lane,2,4,Moderate
543,75,Car,Right Lane,2,4,Moderate
543,77,Car,Right Lane,2,4,Moderate
543,78,Car,Right Lane,2,4,Moderate
544,63,Car,Right Lane,2,4,Moderate
544,72,Car,Left Lane,2,4,Moderate
544,73,Car,Left Lane,2,4,Moderate
544,75,Car,Right Lane,2,4,Moderate
544,77,Car,Right Lane,2,4,Moderate
544,78,Car,Right Lane,2,4,Moderate
545,63,Car,Right Lane,2,4,Moderate
545,72,Car,Left Lane,2,4,Moderate
545,73,Car,Left Lane,2,4,Moderate
545,75,Car,Right Lane,2,4,Moderate
545,77,Car,Right Lane,2,4,Moderate
545,78,Car,Right Lane,2,4,Moderate
546,63,Car,Right Lane,2,4,Moderate
546,72,Car,Left Lane,2,4,Moderate
546,73,Car,Left Lane,2,4,Moderate
546,75,Car,Right Lane,2,4,Moderate
546,77,Car,Right Lane,2,4,Moderate
546,78,Car,Right Lane,2,4,Moderate
547,63,Car,Right Lane,2,4,Moderate
547,72,Car,Left Lane,2,4,Moderate
547,73,Car,Left Lane,2,4,Moderate
547,75,Car,Right Lane,2,4,Moderate
547,77,Car,Right Lane,2,4,Moderate
547,78,Car,Right Lane,2,4,Moderate
548,63,Car,Right Lane,2,4,Moderate
548,72,Car,Left Lane,2,4,Moderate
548,73,Car,Left Lane,2,4,Moderate
548,75,Car,Right Lane,2,4,Moderate
548,77,Car,Right Lane,2,4,Moderate
548,78,Car,Right Lane,2,4,Moderate
549,63,Car,Right Lane,2,4,Moderate
549,72,Car,Left Lane,2,4,Moderate
549,73,Car,Left Lane,2,4,Moderate
549,75,Car,Right Lane,2,4,Moderate
549,77,Car,Right Lane,2,4,Moderate
549,78,Car,Right Lane,2,4,Moderate
550,63,Car,Right Lane,2,4,Moderate
550,72,Car,Left Lane,2,4,Moderate
550,73,Car,Left Lane,2,4,Moderate
550,75,Car,Right Lane,2,4,Moderate
550,77,Car,Right Lane,2,4,Moderate
550,78,Car,Right Lane,2,4,Moderate
551,63,Car,Right Lane,2,4,Moderate
551,72,Car,Left Lane,2,4,Moderate
551,73,Car,Left Lane,2,4,Moderate
551,75,Car,Right Lane,2,4,Moderate
551,77,Car,Right Lane,2,4,Moderate
551,78,Car,Right Lane,2,4,Moderate
552,63,Car,Right Lane,2,4,Moderate
552,72,Car,Left Lane,2,4,Moderate
552,73,Car,Left Lane,2,4,Moderate
552,75,Car,Right Lane,2,4,Moderate
552,77,Car,Right Lane,2,4,Moderate
552,78,Car,Right Lane,2,4,Moderate
553,63,Car,Right Lane,2,3,Light
553,72,Car,Left Lane,2,3,Light
553,73,Car,Left Lane,2,3,Light
553,77,Car,Right Lane,2,3,Light
553,78,Car,Right Lane,2,3,Light
554,63,Car,Right Lane,1,3,Light
554,73,Car,Left Lane,1,3,Light
554,77,Car,Right Lane,1,3,Light
554,78,Car,Right Lane,1,3,Light
555,63,Car,Right Lane,1,3,Light
555,73,Car,Left Lane,1,3,Light
555,77,Car,Right Lane,1,3,Light
555,78,Car,Right Lane,1,3,Light
556,63,Car,Right Lane,1,3,Light
556,73,Car,Left Lane,1,3,Light
556,77,Car,Right Lane,1,3,Light
556,78,Car,Right Lane,1,3,Light
557,63,Car,Right Lane,1,3,Light
557,73,Car,Left Lane,1,3,Light
557,77,Car,Right Lane,1,3,Light
557,78,Car,Right Lane,1,3,Light
558,63,Car,Right Lane,1,3,Light
558,73,Car,Left Lane,1,3,Light
558,77,Car,Right Lane,1,3,Light
558,78,Car,Right Lane,1,3,Light
559,63,Car,Right Lane,1,3,Light
559,73,Car,Left Lane,1,3,Light
559,77,Car,Right Lane,1,3,Light
559,78,Car,Right Lane,1,3,Light
560,63,Car,Right Lane,1,3,Light
560,73,Car,Left Lane,1,3,Light
560,77,Car,Right Lane,1,3,Light
560,78,Car,Right Lane,1,3,Light
561,63,Car,Right Lane,1,3,Light
561,73,Car,Left Lane,1,3,Light
561,77,Car,Right Lane,1,3,Light
561,78,Car,Right Lane,1,3,Light
562,63,Car,Right Lane,1,3,Light
562,73,Car,Left Lane,1,3,Light
562,77,Car,Right Lane,1,3,Light
562,78,Car,Right Lane,1,3,Light
563,63,Car,Right Lane,1,3,Light
563,73,Car,Left Lane,1,3,Light
563,77,Car,Right Lane,1,3,Light
563,78,Car,Right Lane,1,3,Light
564,63,Car,Right Lane,1,3,Light
564,73,Car,Left Lane,1,3,Light
564,77,Car,Right Lane,1,3,Light
564,78,Car,Right Lane,1,3,Light
565,63,Car,Right Lane,2,2,Light
565,73,Car,Left Lane,2,2,Light
565,77,Car,Left Lane,2,2,Light
565,78,Car,Right Lane,2,2,Light
566,63,Car,Right Lane,1,2,Light
